model,timeframe,response,component,term,OR,CI_lower,CI_upper,std.error,statistic,estimate,p.value
lc6direct,6_month,life_cycle,conditional,timingpost:life_historyDirect,1.3743784974338973,0.5722126663821815,3.3010738230443994,0.4470643823443572,0.7113105843974327,0.318001627068642,0.4768917940762849
lc6direct,6_month,life_cycle,conditional,eventhurricane:timingpost:life_historyDirect,0.38527759379692145,0.14085813709873604,1.0538178861324554,0.513372874128637,-1.8578916606690592,-0.9537911816573013,0.06318440088558465
lc6direct,6_month,life_cycle,zero_inflated,(Intercept),16.246686337151196,6.601888944056136,39.981711170016155,0.45945569313220996,6.067808086699897,2.78788897026793,1.296677164387882e-9
lc6direct,6_month,life_cycle,zero_inflated,eventhurricane,1.1032744309359959,0.46557301436718124,2.6144437765827444,0.4401881920995576,0.2232738524138865,0.09828251343717215,0.82332237637157
lc6direct,6_month,life_cycle,zero_inflated,timingpost,0.9393943802668735,0.3838637955738985,2.2988930236508813,0.4566059187123469,-0.13692307765393047,-0.06251988766509493,0.8910915973031964
lc6direct,6_month,life_cycle,zero_inflated,life_historyDirect,0.20817526196359473,0.04295407493770613,1.0089133512119726,0.8052289848257463,-1.948979703977047,-1.569374948479421,0.05129784856033365
lc6direct,6_month,life_cycle,zero_inflated,ciimpact,1.0964441155005118,0.761152306353759,1.5794338247159707,0.1862214911794138,0.4944237141376581,0.09207232132117892,0.6210069696893252
lc6direct,6_month,life_cycle,zero_inflated,eventhurricane:timingpost,1.7425053281582352,0.6124697068848797,4.957510199325743,0.5334590394632216,1.040986993065501,0.5553239214144294,0.2978815849353099
lc6direct,6_month,life_cycle,zero_inflated,eventhurricane:life_historyDirect,1.8563005442912621,0.5207121141261313,6.617575464935991,0.648542605332582,0.9538086586135106,0.6185855524459815,0.34018050571952796
lc6direct,6_month,life_cycle,zero_inflated,timingpost:life_historyDirect,4.931179436558473,1.3215458018177586,18.400066499466202,0.6718245319608752,2.374992457345155,1.5955781960665176,0.01754930880117469
lc6direct,6_month,life_cycle,zero_inflated,eventhurricane:timingpost:life_historyDirect,0.2519029504992554,0.05595804354754862,1.1339763231055657,0.7675723003600771,-1.7961974162785885,-1.3787113827137831,0.0724631255052131
lc3complex,3_month,life_cycle,conditional,(Intercept),1.0323893562642696,0.21050431223287774,5.063211160010081,0.81128827526042,0.03929044715645567,0.03187587910777159,0.9686588228017116
lc3complex,3_month,life_cycle,conditional,eventhurricane,1.4599855027283362,0.46731967222610954,4.561241040898386,0.5812082849780259,0.6511030826876932,0.37842650603281996,0.5149799467015019
lc3complex,3_month,life_cycle,conditional,timingpost,1.4326441759206472,0.4812750440009325,4.264649414889199,0.5565500847759636,0.6459828517570335,0.3595218109091957,0.5182904610379075
lc3complex,3_month,life_cycle,conditional,life_historyComplex,0.370669070872039,0.09140790773465146,1.5031036537887623,0.7142743263697544,-1.389446001425267,-0.9924456066951813,0.16469717023013347
lc3complex,3_month,life_cycle,conditional,ciimpact,0.7727509175050818,0.4558217499556255,1.310038366012763,0.2693137420728912,-0.9572423176840537,-0.25779851064601983,0.33844496225157683
lc3complex,3_month,life_cycle,conditional,eventhurricane:timingpost,0.2301987172730754,0.049309945310332136,1.0746604787465814,0.7861311902589747,-1.8684061555351585,-1.4688123549380492,0.061705479730021225
lc3complex,3_month,life_cycle,conditional,eventhurricane:life_historyComplex,0.5033870421098682,0.19944051944171934,1.2705468019911093,0.47236902954775317,-1.4530925916387587,-0.68639593735543,0.1461980477144554
lc3complex,3_month,life_cycle,conditional,timingpost:life_historyComplex,0.8081323779797746,0.29495283839014147,2.21417750683044,0.5142400028264235,-0.4142606537339127,-0.2130293997470033,0.6786832259628122
lc3complex,3_month,life_cycle,conditional,eventhurricane:timingpost:life_historyComplex,5.030316051584441,1.3361572974595144,18.937949616366026,0.6763699028833584,2.3884605281339635,1.6154828154547038,0.016919125674091588
lc3complex,3_month,life_cycle,zero_inflated,(Intercept),3.301219440036816,0.6553718641901083,16.628803259267958,0.8249206124262587,1.4477658934782487,1.1942919274979265,0.14768253436488826
lc3complex,3_month,life_cycle,zero_inflated,eventhurricane,1.2405435527472113,0.3814835997345278,4.034113936571896,0.6016515564498855,0.3582632343405811,0.2155496325597807,0.7201463292185777
lc3complex,3_month,life_cycle,zero_inflated,timingpost,4.9056969360480895,1.342203844300574,17.930109893920324,0.6612674728915097,2.4050739450854994,1.5903971697839017,0.016169193690819896
lc3complex,3_month,life_cycle,zero_inflated,life_historyComplex,8.83383160614303,1.6250941483746677,48.019729148455525,0.8637872956178898,2.5221357873958854,2.178588850975789,0.011664467184907486
lc3complex,3_month,life_cycle,zero_inflated,ciimpact,0.8806339065064005,0.5143631913160721,1.5077207902541674,0.2743430523597296,-0.46333698426155245,-0.1271132825334663,0.6431228398435729
lc3complex,3_month,life_cycle,zero_inflated,eventhurricane:timingpost,0.4235061795120049,0.062232033730017774,2.8820765341361647,0.9784174625534107,-0.8781396554661601,-0.8591871734687266,0.3798679349772526
lc3complex,3_month,life_cycle,zero_inflated,eventhurricane:life_historyComplex,0.49619984652982174,0.12639320697839262,1.9480025357558166,0.6977454203865544,-1.0043441297360554,-0.7007765170154521,0.31521276975090196
lc3complex,3_month,life_cycle,zero_inflated,timingpost:life_historyComplex,0.16727187191241308,0.04240695108353408,0.6597946425803495,0.7001572320275459,-2.553904655929194,-1.7881348147576464,0.010652242096309309
lc3complex,3_month,life_cycle,zero_inflated,eventhurricane:timingpost:life_historyComplex,6.123082285139764,0.8100652905407404,46.28285782441732,1.031992877581865,1.7558896485295286,1.8120656111021978,0.07910725281483537
lc6complex,6_month,life_cycle,conditional,(Intercept),1.0755865913077347,0.34409151579696123,3.3621477493320073,0.5814866335646732,0.12531015312248034,0.07286617909066481,0.9002780145141454
lc6complex,6_month,life_cycle,conditional,eventhurricane,1.3311074781532377,0.6922727161557954,2.5594640335308543,0.33356458601531774,0.8574390030332589,0.2860112860801758,0.391202311710788
lc6complex,6_month,life_cycle,conditional,timingpost,1.1933416620073092,0.5765016154047675,2.470182709345085,0.37119113685868915,0.47618995580481394,0.17675749105587782,0.6339390545840041
lc6complex,6_month,life_cycle,conditional,life_historyComplex,0.44275550347513204,0.1272913983768764,1.5400289285621411,0.6359891700086459,-1.2810557327197145,-0.8147375721872289,0.20017409096615518
lc6complex,6_month,life_cycle,conditional,ciimpact,1.1227081057945436,0.8409123056835873,1.4989357181449716,0.14745490646643566,0.7849431473091913,0.11574371836794645,0.4324869027323294
lc6complex,6_month,life_cycle,conditional,eventhurricane:timingpost,0.5169154742851961,0.22620817047361833,1.1812199665292455,0.42164473717387435,-1.5650044986723408,-0.6598759105186301,0.11758185448509341
lc6complex,6_month,life_cycle,conditional,eventhurricane:life_historyComplex,0.8870906975414071,0.39965627582545715,1.9690167608131794,0.4068073274740084,-0.2945080921335396,-0.11980804988031428,0.7683696808393554
lc6complex,6_month,life_cycle,conditional,timingpost:life_historyComplex,0.7275866614013047,0.3029257987116377,1.7475644270002515,0.4470638915170979,-0.7113573045469423,-0.3180221648298694,0.4768628494028366
lc6complex,6_month,life_cycle,conditional,eventhurricane:timingpost:life_historyComplex,2.595604689808106,0.9489602800472611,7.099521283881662,0.5133713501915362,1.8579523579518795,0.9538195105933048,0.0631757801494078
lc6complex,6_month,life_cycle,zero_inflated,(Intercept),3.382205192941943,0.7611483700410185,15.029017228989112,0.7609463742999822,1.601332185631648,1.2185279207062687,0.10930336394352921
lc6complex,6_month,life_cycle,zero_inflated,eventhurricane,2.0480220119378774,0.6153101187295802,6.816715723840462,0.6135221098521297,1.1684574094792175,0.7168744551360434,0.2426223093416841
lc6complex,6_month,life_cycle,zero_inflated,timingpost,4.632332511916613,1.3635398035163304,15.73735100773879,0.623967555342814,2.4569555105659067,1.5330605235138641,0.014012003810817728
lc6complex,6_month,life_cycle,zero_inflated,life_historyComplex,4.8035594444906335,0.9911485377243487,23.280247569887845,0.8052286036814781,1.9489585775533815,1.569357194036349,0.051300371671815705
lc6complex,6_month,life_cycle,zero_inflated,ciimpact,1.096443560269227,0.7611520044925363,1.579432851467511,0.18622143515481254,0.49442114358005274,0.09207181492836106,0.6210087847242699
lc6complex,6_month,life_cycle,zero_inflated,eventhurricane:timingpost,0.43893738906145874,0.1064398500025923,1.8100930385696528,0.7228452776977734,-1.1391075285554602,-0.8233984978062959,0.25465830779575777
lc6complex,6_month,life_cycle,zero_inflated,eventhurricane:life_historyComplex,0.5387021868759285,0.15111184332791777,1.9204321762865668,0.6485421644321046,-0.9538198496351374,-0.6185923897606765,0.3401748399674292
lc6complex,6_month,life_cycle,zero_inflated,timingpost:life_historyComplex,0.20278985561918203,0.05434754268061848,0.7566804958177865,0.6718218618302343,-2.3750120690789505,-1.5955850301178975,0.017548376389804686
lc6complex,6_month,life_cycle,zero_inflated,eventhurricane:timingpost:life_historyComplex,3.9698608442797716,0.8818860145852584,17.870557943202407,0.7675630146719937,1.7962447589469275,1.3787310422660723,0.07245559911516415
a3season,3_month,abundance,conditional,(Intercept),18.281991543343832,14.837252382091151,22.526489823299013,0.10651807934795557,27.280969807685054,2.905916506664177,7.134759502005985e-164
a3season,3_month,abundance,conditional,seasonspring,1.0940124311332913,0.5028494058563757,2.380162302142648,0.39659010846443743,0.22656154308399523,0.08985206694555198,0.8207646988496471
a3season,3_month,abundance,conditional,seasonsummer,1.0666149004200338,0.761126896356363,1.4947144178509992,0.17216590542987584,0.3745804893406144,0.06448998910369283,0.7079724855388667
a3season,3_month,abundance,conditional,seasonwinter,1.0970003004822821,0.7576402994130128,1.588365429070454,0.18883979602439346,0.4902539462277456,0.09257945520580144,0.623954211382892
a3season,3_month,abundance,conditional,eventhurricane,0.6902448775696383,0.5145367891978981,0.9259551523105575,0.14988743478767402,-2.4732483403151866,-0.37070884932271553,0.013389106643993181
a3season,3_month,abundance,conditional,seasonspring:eventhurricane,0.6760307217124711,0.218012434547952,2.096291148010474,0.577391031100679,-0.6780790427334049,-0.39151675765160204,0.4977215778090689
a3season,3_month,abundance,conditional,seasonsummer:eventhurricane,1.388768800204833,0.8879318326550132,2.1721023050332717,0.22820301191122058,1.4391466467982816,0.32841759938130144,0.15010897806701548
a3season,3_month,abundance,conditional,seasonwinter:eventhurricane,NA,NA,NA,NA,NA,NA,NA
a6season,6_month,abundance,conditional,(Intercept),16.29164501356329,13.273010582275868,19.996796928828456,0.10455087072636243,26.691814053368105,2.7906524005457927,5.858208727666447e-157
a6season,6_month,abundance,conditional,seasonspring,1.1077849910248387,0.7652040649202534,1.6037389797031394,0.18876288126059945,0.5422809685328708,0.10236251807305315,0.5876249641484035
a6season,6_month,abundance,conditional,seasonsummer,1.098041589316197,0.7427690422737485,1.6232439200443671,0.19943793221808967,0.4689590323514351,0.09352821970716643,0.6390989194083267
a6season,6_month,abundance,conditional,seasonwinter,1.1867057165918828,0.8996296439765255,1.565389121202192,0.14130268874359114,1.2114501459018605,0.17118116289474866,0.2257229305583955
a6season,6_month,abundance,conditional,eventhurricane,0.8209759648904155,0.6292930585192137,1.0710455578736853,0.13566161919585173,-1.45406966638805,-0.1972614453657748,0.14592699243035998
a6season,6_month,abundance,conditional,seasonspring:eventhurricane,1.2045374242196458,0.7760305665411813,1.8696562595626882,0.22431580746330806,0.8296143505468347,0.18609561292606114,0.4067568604957077
a6season,6_month,abundance,conditional,seasonsummer:eventhurricane,1.1647050640219747,0.731237959136301,1.8551250919204223,0.23749195803401132,0.6419918059490515,0.15246789103663128,0.5208785033423079
a6season,6_month,abundance,conditional,seasonwinter:eventhurricane,0.7881544909109757,0.5376246727958747,1.1554296760836935,0.19517012377748844,-1.219762273432175,-0.23806115388486826,0.22255500685336838
p3season,3_month,prevalence,conditional,(Intercept),26.84230318426685,19.115154060096607,37.69309093564589,0.17321310882463192,18.9938229408905,3.2899791200562567,1.9184055141624997e-80
p3season,3_month,prevalence,conditional,seasonspring,1.0431219011335655,0.22898420989950852,4.751870450377459,0.7736327933091547,0.05457116740907797,0.042218044676826494,0.9564801095921575
p3season,3_month,prevalence,conditional,seasonsummer,0.7277054152232455,0.4349747065381274,1.2174389990623933,0.2625553231513339,-1.2106361367258522,-0.3178589620967386,0.22603488824347082
p3season,3_month,prevalence,conditional,seasonwinter,0.8149470310255893,0.43536243501644817,1.5254845387667206,0.31986951550644777,-0.63973636292296,-0.20463216046002425,0.5223440107745765
p3season,3_month,prevalence,conditional,eventhurricane,0.5699915134990304,0.3527926581745356,0.9209101094733775,0.2447657950848707,-2.296619127961299,-0.5621338068625698,0.021640506498811954
p3season,3_month,prevalence,conditional,seasonspring:eventhurricane,1.2406148875601817,0.22849998035739788,6.735778693847627,0.86317667774813,0.24978331705820098,0.21560713377520574,0.8027549219416824
p3season,3_month,prevalence,conditional,seasonsummer:eventhurricane,2.3638100290368382,1.1828163442232993,4.723977547878961,0.3532532699994765,2.4352916431561837,0.8602747363473201,0.014879791316084901
p3season,3_month,prevalence,conditional,seasonwinter:eventhurricane,NA,NA,NA,NA,NA,NA,NA
p6season,6_month,prevalence,conditional,(Intercept),28.42857576053589,20.699038178403868,39.04451563434185,0.16189162942318044,20.676762844234677,3.347394828049827,5.6080082382092546e-95
p6season,6_month,prevalence,conditional,seasonspring,0.7308762970725221,0.4075527356020547,1.3107019410220062,0.2979968797706758,-1.0520615452237507,-0.31351105780339344,0.29277131366548104
p6season,6_month,prevalence,conditional,seasonsummer,0.7738687655353019,0.3928471010624862,1.524442625773317,0.3459090945383519,-0.741099258122514,-0.2563529733402031,0.45863325940984206
p6season,6_month,prevalence,conditional,seasonwinter,0.837520708323589,0.5339576367355656,1.3136640224104976,0.2296579009656507,-0.7720583027474516,-0.17730928923208258,0.44007989698568134
p6season,6_month,prevalence,conditional,eventhurricane,0.5318594756951089,0.3439411303150454,0.8224503467426735,0.22240244953875976,-2.838889451407435,-0.6313759679627594,0.004527083784484772
p6season,6_month,prevalence,conditional,seasonspring:eventhurricane,2.1642330825147442,1.0525425437304217,4.4500859973323035,0.3677843657858582,2.099235682965069,0.7720660642943509,0.035796129929446974
p6season,6_month,prevalence,conditional,seasonsummer:eventhurricane,2.225611575016336,1.00153033101499,4.945778205066221,0.4073992764152175,1.9637534707110975,0.8000317430255731,0.049558688386565394
p6season,6_month,prevalence,conditional,seasonwinter:eventhurricane,1.282071516251154,0.6694064918699936,2.4554697224265336,0.3315514969687638,0.7494375507924919,0.24847714184985462,0.45359352521447
lc3season,3_month,life_cycle,conditional,(Intercept),44.62513344576075,33.05135505231475,60.25176673996875,0.15318095150473077,24.796145951340566,3.7982972304765252,9.865523290127582e-136
lc3season,3_month,life_cycle,conditional,seasonspring,1.165263568442839,0.2602298929458898,5.2178447624480935,0.7648658854298678,0.199966168382904,0.1529473004362079,0.8415070404246865
lc3season,3_month,life_cycle,conditional,seasonsummer,0.9029457915439809,0.5662927396156991,1.4397343377919294,0.23803641214456553,-0.4288955540880358,-0.10209275887987149,0.667999235828842
lc3season,3_month,life_cycle,conditional,seasonwinter,1.1030130939534517,0.6209713604770396,1.959249593247145,0.29312037139056446,0.3344892439709058,0.09804561141890103,0.7380104060391142
lc3season,3_month,life_cycle,conditional,eventhurricane,0.8598194214256485,0.5595769986631203,1.3211576587796958,0.21915370068466503,-0.6891642093975465,-0.1510328868688937,0.49071993691967164
lc3season,3_month,life_cycle,conditional,seasonspring:eventhurricane,0.9908135491975588,0.18732387473653914,5.2407173973642545,0.8498404608717693,-0.010859575270561476,-0.009228906452805634,0.9913354828567031
lc3season,3_month,life_cycle,conditional,seasonsummer:eventhurricane,1.372178254225721,0.7299049894104118,2.5796140438646096,0.32206140233276304,0.98241963016287,0.31639944376948836,0.32589315939828567
lc3season,3_month,life_cycle,conditional,seasonwinter:eventhurricane,0.28354659074544813,0.05474711833162168,1.4685461367366395,0.8391080187857158,-1.5020459819785779,-1.2603788280630894,0.13308523399122157
lc6season,6_month,life_cycle,conditional,(Intercept),47.52094010999598,35.19488373700083,64.16386443588985,0.15319884421373345,25.203652665494964,3.861170458318211,3.6528613592035937e-140
lc6season,6_month,life_cycle,conditional,seasonspring,0.9711512561493353,0.55819263114218,1.6896223807014057,0.2825398519565565,-0.10360679754128456,-0.029273049239007462,0.9174813930412332
lc6season,6_month,life_cycle,conditional,seasonsummer,0.9409338683223425,0.500043490167087,1.7705590852911812,0.32253968574352626,-0.18875946942988464,-0.06088241995102974,0.850281339421386
lc6season,6_month,life_cycle,conditional,seasonwinter,1.0054519753295357,0.6603866014876432,1.5308209954846896,0.21447297078192906,0.025351292941625025,0.005437167110353269,0.9797747612085812
lc6season,6_month,life_cycle,conditional,eventhurricane,0.8047370897363973,0.539242194840437,1.2009479039173359,0.2042606206179211,-1.0635415228418597,-0.21723965150860716,0.2875364452994306
lc6season,6_month,life_cycle,conditional,seasonspring:eventhurricane,1.4535084097599829,0.7394451968092224,2.857124106505042,0.34481394637003615,1.0845855592723066,0.3739802268686368,0.2781052536981017
lc6season,6_month,life_cycle,conditional,seasonsummer:eventhurricane,1.2873095381489443,0.6144065538429537,2.6971812664498866,0.37737389858238424,0.6692418633793505,0.25255441107800486,0.5033412055037771
lc6season,6_month,life_cycle,conditional,seasonwinter:eventhurricane,0.894992716054479,0.4988817000621833,1.605615041984364,0.29818703374172084,-0.37204736180147596,-0.11093969922701494,0.709857586716343
